EX,EM,69r0,69r2,69r8,69r32,69r128,69r512
310,"625,366",0,0,0,0,0,0
310,"630,089",0,0,0,0,0,0
310,"634,815",0,0,0,0,0,0
310,"639,543",0,0,0,0,0,0
310,"644,272","-327,983","-119,258","89,569","1,518,768","387,376","-416,775"
310,"649,003","425,343","121,708","1,094,111","728,194","1,212,977","-241,777"
310,"653,736","958,427","-61,778","-30,967","157,399","679,096","278,081"
310,"658,47","750,872","-344,211","657,764","1,936,209","1,217,909","-249,885"
310,"663,206","-667,059","477,348","1,018,383","1,556,275","1,016,819","64,669"
310,"667,944","353,264","128,635","834,989","1,249,899","1,313,892","385,343"
310,"672,683","-389,184","-227,094","-194,802","1,068,115","1,327,004","-259,175"
310,"677,424","9,515","13,153","1,181,968","1,048,745","111,418","33,736"
310,"682,166","365,519","597,891","1,096,472","139,262","119,381","1,028,532"
310,"686,91","-10,099","-235,269","-773,036","233,811",-779,"569,374"
310,"691,656","-1,597,563",-52,"-169,953","-69,857","2,014","-612,411"
310,"696,403","240,764","68,779","-172,217","308,881","-44,662","-151,202"
310,"701,151","27,917","-69,504","523,414","104,467","1,357,749","314,026"
310,"705,901","71,211","-141,582","-5,66E-04","-282,121","1,415,995","744,089"
310,"710,652","-1,188,205","-828,387","-973,038","538,152","286,602","322,895"
310,"715,404","365,639","-36,181","1,206,371","548,084","110,717","1,131,621"
310,"720,158","221,438","36,938","-6,55E-05","-957,543","-773,338","516,022"
310,"724,913","1,049,136","487,412","224,817","898,946","674,689","861,671"
310,"729,669","-83,189","-1,210,171","-946,105","527,491","52,745","-227,123"
310,"734,427","38,104","-884,979","-307,948","-730,299","-154,535","-999,348"
310,"739,185","1,290,564","1,056,148","78,141","704,269","1,211,435","1,016,557"
310,"743,945","11,984","678,283","279,451","478,239","518,029","757,184"
310,"748,706","120,952","-121,622","-145,754","-20,287","241,133","-122,005"
310,"753,468","-1,280,086","-619,672","-2,479","-1,196,091","-2,638,115","163,954"
310,"758,231","-170,401","-1,145,596","-891,226","-510,108","-1,229,491","-933,356"
310,"762,995","258,245","1,595,121","-560,986","84,951","214,003","644,872"
310,"767,761","661,504","-396,368","794,074","1,276,996","-614,377","1,057,373"
310,"772,527","-146,139","-841,687","-531,904","750,564","396,967","-1,106,095"
310,"777,294","92,085","-458,426","-6,51E-04","824,943","916,458","46,642"
310,"782,062","1,206,883","557,412","-93,035","296,566","1,206,272","1,113,816"
310,"786,831","-763,854","-2,245,114","47,811",816,"-475,861","1,193,099"
310,"791,601","-671,105","-527,439","-287,872","621,484","14,309","909,083"
310,"796,371","143,241","1,284,346","3,359,222","2,072,631","1,678,578","1,530,909"
310,"801,143","456,005","577,585","942,773","1,698,987","849,942","1,092,957"
310,"805,915","699,952","1,459,455","1,307,578","1,580,293","1,792,519","103,438"
310,"810,688","729,342","364,836","516,988","425,287","789,125","698,416"
310,"815,461","243,423","273,765","364,897","274,023","1,123,003","607,681"
310,"820,236","-30,254","850,908","24,329","606,787","364,198","-151,413"
310,"825,011","425,596","-182,097","-212,951","971,171","364,726","607,471"
300,"246,67",0,0,0,0,0,0
300,"251,159",0,0,0,0,0,0
300,"255,652",0,0,0,0,0,0
300,"260,149",0,0,0,0,0,0
300,"264,65",0,0,0,0,0,0
300,"269,154",0,0,0,0,0,0
300,"273,662",0,0,0,0,0,0
300,"278,174",0,0,0,0,0,0
300,"282,689",0,0,0,0,0,0
300,"287,208",0,0,0,0,0,0
300,"291,73",0,0,0,0,0,0
300,"296,256",0,0,0,0,0,0
300,"300,786",0,0,0,0,0,0
300,"305,319",0,0,0,0,0,0
300,"309,855",0,0,0,0,0,0
300,"314,395","-2,111,363","-1,886,989","-1,471,245","2,587,326","6,642,191","4,948,697"
300,"318,939","-2,054,893","-2,697,204","-1,798,184","5,260,333","9,875,041","5,416,723"
300,"323,486","-3,686,983","-2,614,355","-315,068","6,628,606","13,185,215","6,288,404"
300,"328,036","-12,852,087","-12,990,027","-10,906,221","1,899,643","12,334,942","7,025,977"
300,"332,59","-20,541,831","-20,082,447","-18,849,399","-1,000,589","13,453,666","8,208,495"
300,"337,147","-13,593,093","-13,167,736","-11,893,595","7,877,555","17,979,048","1,012,884"
300,"341,708","-5,349,375","-4,711,343","-4,498,865","15,853,865","22,955,653","11,208,244"
300,"346,272","-3,725,222","-3,580,697","-716,392","17,601,589","25,030,958","12,584,254"
300,"350,839","-4,926,727","-3,270,692","-514,817","21,332,747","2,800,165","13,649,031"
300,"355,409","-327,716","-1,958,307","1,242,277","22,275,478","276,803","14,363,894"
300,"359,983","-2,566,593","-3,064,761","306,103","23,157,596","28,081,545","13,846,645"
300,"364,56","-3,371,337","-2,948,665","114,586","23,033,979","28,988,917","16,174,661"
300,"369,14","-1,722,031","-49,743","420,644","2,519,492","31,755,739","18,149,372"
300,"373,724","-1,378,245","-1,263,483","1,492,836","2,681,786","32,349,665","20,531,795"
300,"378,31","-1,528,854","-633,783","1,267,235","30,285,372","34,515,623","24,758,111"
300,"382,9","-958,757","-1,144,611","1,218,056","29,772,465","36,432,655","26,363,078"
300,"387,493","-143,029","251,422","2,226,598","32,588,831","38,456,931","30,669,887"
300,"392,089","-1,566,242","-1,009,012","2,748,196","32,645,313","39,197,619","32,210,316"
300,"396,689","6,717","-265,446","2,952,613","35,011,369","39,336,244","34,097,693"
300,"401,291","-1,285,779","-12,855","2,731,026","33,587,069","37,454,693","32,060,233"
300,"405,896","-896,315","-1,344,715","1,856,632","34,007,494","38,116,462","33,573,135"
300,"410,505","-1,423,059","63,219","3,066,169","32,727,767","38,174,895","32,772,862"
300,"415,116","-591,956","-218,093","3,177,397","31,038,008","37,402,474","32,514,679"
300,"419,731","-885,563","-397,214","2,779,927","2,982,778","34,848,687","29,017,813"
300,"424,348","-331,827","151,207","2,146,915","28,346,312","32,078,395","2,820,985"
300,"428,968","-50,336","-414,912","2,726,089","25,644,826","30,309,384","25,749,088"
300,"433,592","-14,709","-560,961","209,589","24,102,529","28,425,891","23,588,118"
300,"438,218","-970,866","-1,088,374","1,676,372","22,984,828","26,440,608","21,326,979"
300,"442,847","1,371,519","816,222","3,031,355","20,943,796","24,224,271","20,350,505"
300,"447,479","-1,330,117","-838,557","1,792,376","18,461,985","21,225,342","15,361,469"
300,"452,114","-657,393","-1,058,194","1,401,096","17,174,684","1,893,732","15,451,239"
300,"456,751","17,104","28,375","1,503,854","15,227,681","18,565,093","14,284,036"
300,"461,392","-957,201","196,973","61,893","13,749,621","15,654,177","1,225,246"
300,"466,035","-975,821","-1,674,063","641,452","10,927,725","12,426,782","8,942,669"
300,"470,681","82,617","-82,791","1,655,705","12,658,039","13,093,321","9,481,737"
300,"475,329","798,438","82,506","1,704,918","10,497,807","10,630,349","8,954,157"
300,"479,98","464,961","62,911","1,805,113","9,347,872","10,764,381","7,430,941"
300,"484,634","-164,281","-494,431","521,761","8,288,679","8,943,015","5,677,838"
300,"489,291","91,091","330,785","468,553","7,629,866","8,342,148","4,707,577"
300,"493,95","-275,635","495,755","330,452","6,192,209","7,069,571","4,813,517"
300,"498,612","-22,066","-358,745","-3,80E-04","6,865,889","5,897,905","3,802,898"
300,"503,276","468,797","-247,792","19,269","5,309,666","69,021","4,289,388"
300,"507,943","2,799","247,458","-137,507","543,979","5,299,799","2,965,262"
300,"512,612","163,581","81,898","1,119,142","4,391,971","5,698,821","2,644,957"
300,"517,284","-135,994","81,677","217,757","3,618,225","353,486","2,528,502"
300,"521,959","353,916","407,959","788,638","4,647,288","4,047,566","244,471"
300,"526,635","-27,254","-27,079","1,028,939","3,761,387","3,732,652","2,461,264"
300,"531,314","815,552","923,972","706,556","3,910,784","3,854,968","2,280,583"
300,"535,996","383,864","54,825","219,301","3,670,546","3,751,122","1,889,321"
300,"540,68","500,634","389,187","250,199","2,861,363","2,610,296","2,526,843"
300,"545,366","589,295","1,43E-05","504,571","2,801,396","3,248,165","1,904,042"
300,"550,055","14,161","-310,505","-28,253","2,228,126","2,452,538","115,555"
300,"554,746","-142,002","369,107","-1,42E-04","1,446,864","1,474,501","1,446,032"
300,"559,439","-229,025","-114,551","458,104","1,859,789","2,573,854","1,401,041"
300,"564,134","-375,198","-809,156","-895,834","1,789,769","2,077,226","201,055"
300,"568,832","760,663","-818,036","-146,068","2,335,444","1,429,754","933,622"
300,"573,532","-708,992","-1,329,854","-857,027",-697,"323,558","-38,487"
300,"578,234","329,846","29,887","-388,604","268,457","1,581,742","506,884"
300,"582,938",0,0,0,0,0,0
300,"587,644",0,0,0,0,0,0
300,"592,352",0,0,0,0,0,0
300,"597,062",0,0,0,0,0,0
300,"601,775",0,0,0,0,0,0
300,"606,489",0,0,0,0,0,0
300,"611,205",0,0,0,0,0,0
300,"615,923",0,0,0,0,0,0
300,"620,644","261,808","-359,635","-32,682","555,433","849,097","587,824"
300,"625,366","-56,242","132,202","561,781","891,598","-4,293","-264,237"
300,"630,089","-1,507,731","-1,004,869","-1,172,345","-502,944","-302,525","-1,707,581"
300,"634,815","776,628","270,044","-168,683","1,079,779","540,123","371,569"
300,"639,543","-271,271","-57,654","-3,82E-04","474,206","-68,119","-474,581"
300,"644,272","-137,961","-17,173","240,437","892,575","309,122","-41,123"
300,"649,003","-664,449","-769,047","-384,534","-70,206","977,039","-873,378"
300,"653,736","214,135","-462,768","-640,706","497,826","1,457,461","106,379"
300,"658,47","-936,835","-133,292","-216,222","53,936","322,859","610,607"
300,"663,206","-2,198,321","-658,904","-622,303",-502,"145,438","-1,280,397"
300,"667,944","184,841","812,665","36,944","479,906","811,769","1,033,068"
300,"672,683","-26,183","-298,738","-970,779","895,599","100,711","522,218"
300,"677,424","1,511,928","377,643","113,335","-339,274","981,224","528,602"
300,"682,166","458,415","1,452,262","611,482","171,895","840,507","1,413,014"
300,"686,91","-38,708","154,634","-811,733","463,553",0,"1,776,004"
300,"691,656","-1,722,562","-508,601","-625,991","-117,905","-19,638","-1,290,447"
300,"696,403","1,625,386","831,967","277,387","1,425,747","436,229","15,929"
300,"701,151","-240,876","-1,043,566","361,167","320,703","921,788","-842,056"
300,"705,901","-776,243","40,811","-204,063","81,441","529,727","8,131"
300,"710,652","-1,536,095","953,374","-248,635","1,201,426","373,011","952,576"
300,"715,404","335,629","1,303,489","1,471,617","1,093,124","589,086","1,596,959"
300,"720,158","765,819","-127,471","-38,237","-212,293","-466,828","848,719"
300,"724,913","-689,555","-474,302","-1,465,945","-99,168","-1,120,855","-1,594,527"
300,"729,669","-1,220,075","-43,528","-130,595","3,043","1,217,032","521,381"
300,"734,427","-132,276","-619,943","-752,767","-133,182","43,523","-2,035,067"
300,"739,185","901,092","450,081","45,025","35,993","180,033","1,393,686"
300,"743,945","87,368","82,657","-459,159","-1,009,529","596,188","-183,506"
300,"748,706",718,"-1,583,299","-1,676,306","-13,964","-372,771","-1,349,446"
300,"753,468","-999,309","-190,135","475,261","379,873","-1,424,446","569,483"
300,"758,231","-928,876","34,173","-488,116","-1,268,251","-1,023,824","780,218"
300,"762,995",-191,"-843,831","-942,979","694,512","347,221","644,648"
300,"767,761","-172,556","-2,435,707","-1,674,536","-812,446","-1,725,051","-1,573,001"
300,"772,527","-1,990,433","-1,223,625","-407,878","203,473","203,191","-255,121"
300,"777,294","527,292","739,256","-263,847","1,003,352","1,689,009","845,202"
300,"782,062","106,138","320,474","-427,161","1,281,396","961,021","427,571"
300,"786,831","-1,981,659","-2,529,753","164,896","54,535","-989,373","54,212"
300,"791,601","165,844","662,236","55,173","-275,767","-937,098","771,546"
300,"796,371","102,293","1,363,707","1,761,354","15,337","909,141","2,157,592"
300,"801,143","-279,931","419,756","244,805","146,789","418,992","279,208"
300,"805,915","-1,033","1,259,283","1,399,134","944,359","1,084,044","1,328,569"
300,"810,688","279,976","-104,938","244,853","139,947","-104,598","52,425"
300,"815,461","244,367","244,865","48,974","489,829","1,293,455","420,034"
300,"820,236","-1,260,006","-139,927","-115,429","-315,115","-559,854","-664,669"
300,"825,011","-595,382","349,798","559,609","489,323","69,832","10,476"
290,"246,67",0,0,0,0,0,0
290,"251,159",0,0,0,0,0,0
290,"255,652",0,0,0,0,0,0
290,"260,149",0,0,0,0,0,0
290,"264,65",0,0,0,0,0,0
290,"269,154",0,0,0,0,0,0
290,"273,662",0,0,0,0,0,0
290,"278,174",0,0,0,0,0,0
290,"282,689",0,0,0,0,0,0
290,"287,208",0,0,0,0,0,0
290,"291,73",0,0,0,0,0,0
290,"296,256",0,0,0,0,0,0
290,"300,786","-2,872,529","-2,366,992","-3,105,993","388,353","8,127,081","6,884,391"
290,"305,319","-1,721,476","-3,262,119","-3,954,706","1,228,464","12,917,888","8,537,906"
290,"309,855","-3,428,572","-3,161,594","-3,084,812","472,471","17,973,474","11,794,841"
290,"314,395","-8,410,553","-8,987,387","-825,647","2,458,511","22,430,937","15,550,024"
290,"318,939","-20,127,207","-19,972,043","-1,950,838","-4,895,554","23,230,288","1,732,735"
290,"323,486","-21,854,827","-20,846,275","-21,410,618","-2,534,227","27,957,381","18,329,954"
290,"328,036","-10,887,988","-10,594,006","-90,892","126,381","43,320,706","24,406,364"
290,"332,59","-7,110,837","-6,854,693","-5,625,411","20,985,031","51,478,861","28,140,804"
290,"337,147","-5,864,951","-5,907,751","-4,799,588","2,371,851","55,762,763","31,549,821"
290,"341,708","-6,085,199","-4,635,243","-352,564","28,202,622","60,914,582","34,383,765"
290,"346,272","-5,678,418","-4,944,701","-2,530,642","30,442,772","65,404,976","36,520,529"
290,"350,839","-5,563,845","-4,545,238","-2,111,847","33,670,991","68,274,374","3,708,317"
290,"355,409","-5,111,953","-3,435,005","-123,885","35,635,543","7,141,439","38,182,758"
290,"359,983","-2,941,795","-4,555,537","-451,515","36,618,523","70,941,271","3,953,133"
290,"364,56","-2,252,789","-3,404,344","697,956","39,363,068","73,490,059","40,480,934"
290,"369,14","-2,432,992","-3,216,371","-452,462","38,365,906","73,706,695","41,230,908"
290,"373,724","-3,124,292","-3,171,333","332,659","39,263,874","73,063,871","41,534,301"
290,"378,31","-2,059,637","-1,342,008","1,666,008","42,260,835","73,875,554","45,057,726"
290,"382,9","-1,904,422","-1,505,809","1,251,468","40,657,646","75,119,799","4,737,838"
290,"387,493","347,238","-733,886","2,811,807","41,190,934","74,197,105","48,073,787"
290,"392,089","-1,710,901","-2,967,307","1,723,772","3,839,659","7,087,146","46,236,038"
290,"396,689","-991,815","-2,031,572","1,524,116","36,616,457","65,830,389","4,421,221"
290,"401,291","-104,156","-539,275","1,511,972","33,224,841","63,098,469","43,049,857"
290,"405,896","-1,036,815","-613,873","1,815,533","33,141,209","61,096,112","41,198,012"
290,"410,505","-756,391","382,791","1,336,594","3,033,367","57,326,817","39,616,969"
290,"415,116","-1,460,511","-560,425","2,741,059","2,996,726","54,319,518","38,403,017"
290,"419,731","-2,275,389","-1,282,832","299,869","26,343,643","49,047,691","34,246,372"
290,"424,348","-1,668,011","-1,560,201","-357,634","24,369,087","43,967,913","30,371,204"
290,"428,968","-1,066,837","-318,726","931,206","23,238,937","41,729,187","29,331,913"
290,"433,592","-1,133,465","-814,404","928,071","20,740,281","39,051,197","25,990,457"
290,"438,218","-952,811","-1,448,538","499,085","19,427,629","35,936,202","2,423,197"
290,"442,847","106,321","245,863","983,495","18,342,674","33,718,967","22,049,604"
290,"447,479","-693,574","-450,581","1,429,928","1,593,765","29,310,268","20,307,825"
290,"452,114","-651,074","-755,006","37,321","14,149,494","24,691,921","17,472,513"
290,"456,751","-68,245","-67,605","923,656","12,983,841","24,022,786","16,381,196"
290,"461,392","-1,691,529","-607,444","1,087,116","11,252,585","20,843,954","13,063,415"
290,"466,035","-2,109,481","-2,244,308","-967,559","8,409,704","16,475,228","9,834,145"
290,"470,681","30,653","197,924","1,925,157","12,162,443","16,955,639","12,643,113"
290,"475,329","465,019","-76,021","6,712","8,883,696","15,608,393","8,995,883"
290,"479,98","-921,857","428,074","593,499","850,704","12,991,229","802,601"
290,"484,634","46,254","528,194","925,384","7,454,482","13,177,584","8,422,551"
290,"489,291","19,995","66,624","431,997","5,660,375","10,374,498","6,033,254"
290,"493,95","-65,353","-628,883","-894,535","4,332,622","9,239,833","6,326,334"
290,"498,612","299,574","-66,218","531,874","4,606,128","8,129,377","497,778"
290,"503,276","597,213","-893,988","66,388","3,769,037","784,584","4,602,097"
290,"507,943","-693,214","-527,931","-262,871","3,037,679","6,580,047","4,034,905"
290,"512,612","1,049,023","490,835","1,706,348","5,769,326","7,383,832","4,659,908"
290,"517,284","29,724","-490,228","-555,682","2,321,349","3,339,972","252,189"
290,"521,959","-6,665","117,702","293,825","3,331,222","5,428,027","3,662,505"
290,"526,635","195,432","-42,355","554,015","2,503,928","4,656,068","2,930,654"
290,"531,314","-130,635","261,625","-261,491","2,414,861","3,921,197","202,625"
290,"535,996","-660,746","230,661","-429,219","2,501,613","4,053,835","1,845,795"
290,"540,68","66,873","-334,385","-301,321","2,069,665","3,676,712","2,774,536"
290,"545,366","876,929","505,144","47,154","252,478","4,145,549","2,527,814"
290,"550,055","135,808","67,789","-102,142","1,593,131","2,884,849","1,900,776"
290,"554,746","-375,254","-375,131","-922,172","1,363,824","2,799,846","2,322,184"
290,"559,439","-446,549","620,881","-274,248","1,341,179","1,688,007","1,309,454"
290,"564,134",0,0,0,0,0,0
290,"568,832",0,0,0,0,0,0
290,"573,532",0,0,0,0,0,0
290,"578,234",0,0,0,0,0,0
290,"582,938",0,0,0,0,0,0
290,"587,644",0,0,0,0,0,0
290,"592,352",0,0,0,0,0,0
290,"597,062",0,0,0,0,0,0
290,"601,775","-301,244","375,658","263,192","787,793","1,314,645","751,283"
290,"606,489","-228,188","-758,892","645,616","37,881","948,258","531,056"
290,"611,205","344,596","168,627","229,436","2,028,635","2,797,395","689,496"
290,"615,923","-195,539","310,658","505,354","621,092","1,088,031",-343
290,"620,644","235,546","38,942","511,094","-431,877","2,043,858","1,218,432"
290,"625,366","-635,784","159,636","239,836","754,105","556,899","-635,323"
290,"630,089","-1,732,455","-280,632","-1,005,924","-321,722","605,267","-1,448,791"
290,"634,815","203,347","1,136,696","-162,564","81,068","1,542,285","649,455"
290,"639,543","-569,279","-1,467,048","-773,613","-447,921","164,222","653,717"
290,"644,272","-218,989","-576,722","-907,095","-618,602","166,542","-81,146"
290,"649,003","126,495","-252,182","-673,293","419,771","1,260,998","-8,401"
290,"653,736","257,045","-471,073","-257,389","641,192","2,097,179","1,883,367"
290,"658,47","650,325","-346,957","910,268","1,427,551","1,472,439","1,082,693"
290,"663,206","-663,356","1,363,917","791,888","2,241,769","2,067,938","219,317"
290,"667,944","-92,037","-578,966","1,198,426","1,153,246","3,019,041","1,775,506"
290,"672,683","-808,934","224,987","-89,848","1,569,481","3,233,168","-224,128"
290,"677,424","728,767","-135,889","-90,321","362,799","1,090,075","-771,668"
290,"682,166","89,432","2,021,127","964,177","2,569,928","2,480,347","366,507"
290,"686,91","92,522","46,464","-745,225","510,633","1,952,012","1,998,694"
290,"691,656","-1,552,304","-23,375","-1,457,671","-375,774","612,808","-422,026"
290,"696,403","1,335,213","-48,258","523,661","1,189,312","1,714,349","-1,239,213"
290,"701,151","144,913","965,365","338,147","1,831,516","1,496,008","1,061,775"
290,"705,901","832,943","47,668","882,117","441,029","2,795,976","2,158,163"
290,"710,652","-1,397,527","-448,271","-2,045,524","447,997","1,196,504","-398,399"
290,"715,404","908,457","-254,473","706,024","1,615,686","1,970,377","2,071,609"
290,"720,158","-153,062","153,554","-460,015","-306,134","817,651","1,533,099"
290,"724,913","725,534","1,088,158","102,424","621,288","1,399,084","-1,452,557"
290,"729,669","-578,312","784,579","-1,468,553","130,671","2,197,598","679,844"
290,"734,427","-318,119","-1,010,929","-1,277,975","-10,631","639,718","-851,125"
290,"739,185","649,257","757,128","161,397","1,026,863","1,677,039","269,978"
290,"743,945","605,968","1,489,913","-333,827","441,093","2,428,385","1,158,494"
290,"748,706","56,107","1,232,129","-841,015",0,"951,869",0
290,"753,468","-2,345,751","-341,905","59,088","-1,541,103","-513,449","-74,207"
290,"758,231","-292,894","-645,278","765,065","-762,072","704,865","-58,187"
290,"762,995","-236,782","-476,433","-774,988","298,077","1,254,324","597,953"
290,"767,761","158,357","195,007","1,766,985","2,254,461","2,987,257","2,621,269"
290,"772,527","-2,267,832","-1,469,266","-2,021,735","9,66E-04","185,912","-1,898,434"
290,"777,294","1,079,158","-1,144,219","-129,043","253,585","316,499","62,469"
290,"782,062","705,034","-836,418","447,893","2,180,636","2,567,712","897,967"
290,"786,831","-1,132,722","-69,112","1,716,547","224,521","3,369,847","1,518,314"
290,"791,601","-332,681","-66,478","-1,594,857","331,343","862,532","132,628"
290,"796,371","1,977,905","1,909,936","4,440,905","4,093,786","3,686,341","238,827"
290,"801,143","-799,187","126,951","296,065","1,512,207","883,878","42,745"
290,"805,915","39,138","1,723,438","1,934,947","1,344,099","1,134,402","629,661"
290,"810,688","-252,299","-378,357","-168,009","168,031","-210,068","925,657"
290,"815,461","712,891","671,427","1,007,938","714,015","2,227,718","629,413"
290,"820,236","-1,429,505","-124,589","-881,704","-503,993","-503,339","-545,347"
290,"825,011","-379,594","-58,911","420,933","-546,069","-84,233","252,261"
280,"246,67",0,0,0,0,0,0
280,"251,159",0,0,0,0,0,0
280,"255,652",0,0,0,0,0,0
280,"260,149",0,0,0,0,0,0
280,"264,65",0,0,0,0,0,0
280,"269,154",0,0,0,0,0,0
280,"273,662",0,0,0,0,0,0
280,"278,174",0,0,0,0,0,0
280,"282,689",0,0,0,0,0,0
280,"287,208",0,0,0,0,0,0
280,"291,73","-2,695,415","-4,479,399","-3,831,102","-215,561","11,561,229","10,417,934"
280,"296,256","-4,939,921","-4,783,583","-5,252,752","-160,636","15,159,003","11,398,842"
280,"300,786","-8,337,126","-874,753","-1,018,385","-536,557","2,106,801","13,777,578"
280,"305,319","-20,437,434","-19,423,413","-21,756,203","-12,279,315","2,029,017","15,604,862"
280,"309,855","-27,921,737","-27,821,151","-27,266,508","-1,504,446","21,759,571","16,348,904"
280,"314,395","-13,263,081","-13,466,051","-12,602,914","2,151,581","36,968,607","26,094,872"
280,"318,939","-467,597","-4,523,148","-442,112","13,956,195","50,131,465","31,024,212"
280,"323,486","-6,368,692","-5,198,784","-413,445","1,674,757","55,570,084","32,649,975"
280,"328,036","-8,359,805","-7,863,723","-5,272,808","17,742,613","61,880,626","34,990,013"
280,"332,59","-9,371,415","-10,209,671","-8,085,585","19,675,698","67,797,872","38,172,566"
280,"337,147","-5,657,635","-6,668,472","-4,645,812","26,049,535","70,973,219","41,825,593"
280,"341,708","-7,626,711","-6,671,314","-5,321,288","26,239,054","74,901,233","43,428,334"
280,"346,272","-6,121,912","-6,803,521","-27,682","30,778,479","7,990,963","47,073,389"
280,"350,839","-7,041,694","-5,933,831","-1,908,444","3,356,893","82,594,596","49,301,459"
280,"355,409","-6,858,596","-4,408,933","-641,643","33,504,117","85,952,912","488,523"
280,"359,983","-515,264","-7,401,375","-2,050,467","33,779,261","87,315,372","50,727,102"
280,"364,56","-5,214,677","-4,971,576","-2,053,819","37,831,421","8,691,499","50,281,692"
280,"369,14","-2,481,551","-2,178,133","-294,324","38,526,237","90,723,038","48,906,435"
280,"373,724","-4,665,833","-3,997,735","-1,018,668","38,128,676","90,358,158","50,454,536"
280,"378,31","-2,537,142","-1,531,733","202,025","397,828","89,989,342","53,201,215"
280,"382,9","-2,688,505","-931,272","887,109","40,220,034","87,544,614","54,210,387"
280,"387,493","172,452","-2,835","2,168,751","4,123,021","87,780,186","55,124,392"
280,"392,089","-1,872,204","-2,368,985","105,542","34,369,448","8,255,067","50,587,978"
280,"396,689","-784,918","-1,679,907","1,796,943","35,985,097","772,512","47,139,127"
280,"401,291","-1,679,509","-76,183","871,081","33,576,795","73,543,731","45,908,337"
280,"405,896","-223,212","-911,406","512,075","33,047,319","7,109,155","43,153,508"
280,"410,505","-1,803,064","1,105,993","236,244","30,828,077","67,343,472","42,862,396"
280,"415,116","-1,381,738","-294,333","2,080,329","28,946,996","63,648,057","39,919,723"
280,"419,731","-2,224,904","-1,158,524","20,038","26,549,401","59,709,304","35,568,951"
280,"424,348","-858,495","-28,292","-1,433,847","23,354,896","53,878,177","33,674,818"
280,"428,968","-750,664","-92,447","2,025,232","24,339,964","53,263,779","32,481,214"
280,"433,592","-56,112","47,783","2,766,687","22,187,929","48,382,943","30,347,586"
280,"438,218","186,573","-653,414","2,334,821","22,012,228","46,898,928","29,536,785"
280,"442,847","-552,929","-1,061,667","789,362","19,689,753","40,749,427","25,855,134"
280,"447,479","-1,831,187","-1,647,676","372,162","17,881,669","38,679,957","22,670,079"
280,"452,114","-315,807","-860,315","864,976","16,052,659","34,313,098","21,289,616"
280,"456,751","-717,648","-627,663","93,594","13,634,802","31,305,254","19,507,499"
280,"461,392","-1,960,461","-178,186","317,774","10,888,639","29,080,049","1,787,283"
280,"466,035","-1,764,629","-2,163,091","-78,966","902,814","23,837,285","13,479,286"
280,"470,681","-567,988","-104,958","133,006","12,777,228","22,569,876","13,943,635"
280,"475,329","219,207","-95,886","568,893","8,895,562","20,834,826","12,501,159"
280,"479,98","-519,848","478,192","522,254","8,023,284","18,857,695","10,570,517"
280,"484,634","524,629","1,565","-25,957","7,883,503","15,672,816","10,528,378"
280,"489,291","-1,047,692","-785,282","177,525","6,556,879","14,636,399","7,815,336"
280,"493,95","-654,236","-479,447","-960,392","5,764,796","1,222,276","7,546,762"
280,"498,612","-1,048,833","-523,469","-1,268,017","5,601,493","9,797,729","607,561"
280,"503,276","655,871","-916,645","-873,416","532,584","11,214,538","6,104,969"
280,"507,943","-565,887","1,175","-827,823","3,793,432","9,456,872","4,572,831"
280,"512,612","820,771","604,249","1,167,424","5,105,539","8,694,931","536,061"
280,"517,284","-1,811,762","-1,034,201","-1,250,291","1,339,909","5,136,267","3,795,337"
280,"521,959","-821,414","775,177","127,606","2,241,163","6,292,347","3,445,614"
280,"526,635","-42,966","-257,762","1,031,805","296,244","7,510,701","5,146,744"
280,"531,314","171,957","1,379,089","-43,785","2,541,672","4,478,951","2,883,592"
280,"535,996","-479,739","346,614","56,404","2,954,261","5,777,171","3,429,341"
280,"540,68",0,0,0,0,0,0
280,"545,366",0,0,0,0,0,0
280,"550,055",0,0,0,0,0,0
280,"554,746",0,0,0,0,0,0
280,"559,439",0,0,0,0,0,0
280,"564,134",0,0,0,0,0,0
280,"568,832",0,0,0,0,0,0
280,"573,532",0,0,0,0,0,0
280,"578,234",0,0,0,0,0,0
280,"582,938","1,135","9,684","-429,835","96,487","2,153,221","1,243,185"
280,"587,644","-47,449","-236,318","1,006","-385,162","1,446,321","481,843"
280,"592,352","194,339","-243,907","486,718","388,996","2,869,892","1,798,595"
280,"597,062","-1,079,361","-244,525","-834,052","834,962","883,554","196,353"
280,"601,775","48,744","643,499","2,280,391","1,138,609","2,475,126","1,978,918"
280,"606,489","800,979","350,444","-400,525","700,315","2,799,978","1,998,629"
280,"611,205","-2,069,076","-299,203","-2,777,657","1,670,735","709,614","-150,335"
280,"615,923","-51,777","-51,744","461,284","2,306,028","2,356,497","-153,721"
280,"620,644","-777,482","-1,762,882","-310,656","207,761","2,124,777","1,760,712"
280,"625,366","-207,145","-102,393","-731,311","1,794","53,775",657
280,"630,089","-116,955","584,154","-319,534","111,494","1,963,959","1,326,152"
280,"634,815","1,979,286","640,427","1,229,665","2,192,596","3,208,588","2,458,629"
280,"639,543","-484,276","-538,017","484,571","1,182,909","698,737","966,834"
280,"644,272","-55,399","53,632","6,532","-218,439","2,285,774","706,949"
280,"649,003","-55,068","333,107","222,481",271,"1,994,658","-719,635"
280,"653,736","678,155","-225,509","-564,633","677,527","2,482,565","1,635,099"
280,"658,47","570,354","-858,406","-115,916","3,311,831","2,568,588","2,510,155"
